row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
919a1bfa49366a3,cat_3,,cat_1,,cat_2,cat_0,cat_3,cat_4,cat_1,1
919d32f875c1f12,cat_4,cat_1,cat_1,,cat_0,cat_5,cat_4,,cat_1,0
919e45fc144726a,,cat_1,cat_1,cat_2,cat_0,cat_3,cat_0,cat_3,cat_2,1
919f1a82cb40d04,cat_2,,cat_1,cat_1,cat_0,cat_1,cat_3,cat_4,cat_1,0
91a688717172279,cat_1,,cat_1,,cat_0,cat_5,cat_4,cat_0,cat_2,1
91ae2c9a2ef4a87,cat_2,,cat_1,cat_0,cat_1,cat_7,cat_3,cat_5,cat_2,1
91b28a3565d5507,cat_4,,cat_1,cat_3,cat_2,cat_2,cat_4,cat_1,cat_2,0
91b3e5b38f04875,,,cat_1,cat_5,cat_2,cat_4,cat_3,cat_4,cat_1,0
91c0e9f5ed7e2dc,cat_1,,cat_0,cat_0,cat_0,cat_7,cat_4,cat_1,cat_1,1
91c3caa46e9c9a9,cat_4,,cat_0,,cat_1,cat_1,cat_0,,cat_1,1
91c9d6cd14b581c,cat_4,,cat_0,cat_3,cat_1,cat_3,cat_3,cat_4,cat_0,0
91cf22e98321661,cat_4,,cat_1,,cat_0,cat_6,cat_3,cat_3,cat_0,0
91de11bbec77bc5,cat_1,,cat_0,,cat_0,cat_7,cat_2,cat_4,,1
91f0d51b06689b3,cat_4,,cat_1,,cat_1,cat_3,cat_3,cat_4,cat_0,0
91f1601373d11f7,cat_4,,cat_1,cat_4,cat_2,cat_5,cat_3,cat_0,cat_0,0
91f2656340d3f9a,cat_5,,cat_1,cat_4,cat_1,cat_4,cat_3,,cat_1,1
91fd746bc54f2d6,cat_4,,cat_0,cat_3,cat_0,cat_6,cat_2,cat_1,cat_2,0
91ff8684186ede0,,,cat_1,,cat_0,cat_2,cat_3,cat_0,cat_1,1
920664a0d6ab856,cat_3,cat_0,cat_1,,cat_2,cat_3,cat_3,cat_5,cat_1,1
920b93efb30d55b,cat_2,,cat_0,cat_0,cat_0,cat_0,cat_2,cat_3,cat_1,0
920bb0f0b62a80a,cat_1,cat_3,cat_1,cat_4,cat_0,cat_3,cat_3,cat_5,cat_1,1
92102ca61fb0d8d,cat_4,cat_1,cat_1,cat_5,cat_0,cat_2,cat_2,cat_5,cat_0,0
9212b8a0ec37121,cat_1,cat_3,cat_1,,cat_1,cat_1,cat_4,cat_0,cat_1,0
92228485b59b337,cat_3,,cat_1,,cat_2,cat_2,cat_3,cat_0,cat_1,0
922338e1f6dc510,cat_3,cat_3,cat_1,,cat_2,cat_2,cat_2,cat_1,cat_1,1
922b0dd6fbc2372,cat_2,,cat_0,cat_2,cat_0,cat_0,cat_0,cat_0,cat_1,0
922cbcb5237566a,cat_1,cat_3,cat_1,,cat_0,cat_5,cat_3,cat_5,cat_1,0
923514f19962902,cat_2,cat_1,cat_1,,cat_2,cat_0,cat_3,cat_0,cat_0,1
92371c814c6ce44,cat_1,,cat_1,cat_3,cat_2,cat_5,cat_3,cat_2,cat_1,0
9237f5654b062f2,cat_2,,cat_1,cat_0,cat_0,cat_1,cat_3,cat_5,cat_1,1
923e250a97b6af8,cat_2,,cat_0,,cat_2,cat_7,cat_2,cat_1,cat_1,0
9250e026c5064a0,cat_3,,cat_1,cat_5,cat_2,cat_1,cat_3,cat_2,cat_0,0
9251b740bcf2985,cat_2,cat_0,cat_1,,cat_0,cat_0,cat_4,cat_4,cat_2,0
92542bec7fbcd47,cat_2,cat_1,cat_1,,cat_1,cat_0,cat_4,cat_0,cat_0,1
9255e2dee29eb3a,cat_2,cat_2,cat_1,cat_0,cat_1,cat_0,cat_2,cat_4,cat_1,1
9256b1e91df1bdd,cat_3,cat_2,cat_1,cat_0,cat_0,cat_3,cat_3,cat_4,cat_1,1
92675286129aec3,cat_2,,cat_1,cat_3,cat_0,cat_0,cat_3,cat_1,cat_0,0
926d8b4bc945046,,,cat_0,,cat_1,cat_3,cat_3,cat_1,cat_1,1
926e071edf528e1,cat_1,cat_1,cat_1,,cat_2,cat_6,cat_3,cat_4,cat_0,1
927bb0d70c260df,cat_3,cat_2,cat_0,cat_0,cat_0,cat_5,cat_4,cat_0,cat_1,1
927e0d9027c4621,cat_2,,cat_1,,cat_1,cat_5,cat_3,cat_1,cat_0,0
9280a814e70762e,cat_1,,cat_1,cat_0,cat_0,cat_1,cat_3,cat_2,cat_0,1
9290b0d6d55f5dd,cat_2,cat_1,cat_1,cat_3,cat_1,cat_0,cat_3,cat_3,cat_0,0
929209223ba0fab,cat_1,,cat_1,,cat_0,cat_5,cat_3,cat_1,,0
9292aa801436901,cat_1,,cat_0,,cat_0,cat_7,cat_0,,cat_1,1
929ebbfc86e7373,cat_5,cat_1,cat_1,,cat_0,cat_0,cat_0,cat_2,cat_1,1
929fa815c76cd2b,cat_1,cat_3,cat_0,,cat_0,cat_0,cat_0,cat_3,,1
92aaabb5f710463,cat_1,cat_1,cat_1,,cat_0,cat_7,cat_2,cat_0,cat_0,1
92b30ea47060bab,cat_2,cat_0,cat_0,cat_2,cat_0,cat_0,cat_3,cat_1,cat_1,1
92bf5f283a36e4a,cat_2,,cat_1,cat_4,cat_0,cat_6,cat_0,cat_5,cat_0,1
92bf9fdb04aca23,cat_1,cat_2,cat_1,,cat_1,cat_3,cat_3,cat_3,cat_1,1
92cb5de893478a0,cat_2,cat_0,cat_0,,cat_2,cat_0,cat_3,cat_0,cat_1,1
92ccd48a0000ea1,cat_1,,cat_1,cat_1,cat_2,cat_5,cat_4,cat_1,,0
92cea0128d6589f,cat_3,,cat_0,cat_4,cat_1,cat_3,cat_3,cat_1,cat_1,1
92d766dfe3cdc91,cat_2,,cat_1,,cat_0,cat_6,cat_3,cat_4,cat_1,1
92d9c4b2f555901,cat_2,,cat_1,cat_5,cat_2,cat_7,cat_3,cat_0,cat_1,0
92e04002841d1bb,cat_2,,cat_1,cat_3,cat_2,cat_0,cat_3,cat_0,cat_1,0
92e7c3796eb7ce7,cat_2,,cat_1,,cat_2,cat_2,cat_3,cat_2,cat_1,0
92e92c4937e17bd,cat_1,cat_2,cat_1,,cat_0,cat_2,cat_3,cat_2,cat_2,1
92fd0395d19efc8,cat_2,cat_1,cat_1,cat_5,cat_1,cat_4,cat_3,cat_1,cat_2,0
93051149c1d7794,,cat_1,cat_0,cat_1,cat_1,cat_7,cat_3,cat_3,cat_0,1
930b2a1e6e03192,cat_2,cat_2,cat_1,cat_3,cat_0,cat_0,cat_4,cat_3,cat_2,0
931482c3e252d99,cat_1,,cat_1,cat_2,cat_2,cat_2,cat_3,cat_1,cat_2,1
93225853c6074fa,cat_3,,cat_1,cat_0,cat_0,cat_1,cat_2,cat_3,cat_2,0
9324a71f3134a97,cat_2,,cat_1,,cat_2,cat_4,cat_3,cat_1,cat_1,0
932a2193e6072a8,,cat_3,cat_1,cat_4,cat_1,cat_1,cat_3,cat_0,,0
932d3227a19a14d,cat_2,cat_1,cat_1,cat_2,cat_2,cat_0,cat_3,cat_2,cat_2,1
93305e616ea7715,cat_3,,cat_1,cat_5,cat_0,cat_2,cat_3,cat_3,cat_0,0
9340fa7ec4877a5,cat_4,cat_1,cat_1,,cat_1,cat_4,cat_2,cat_4,cat_1,0
935353e68b309f8,cat_2,cat_2,cat_0,cat_5,cat_0,cat_7,cat_3,cat_0,cat_1,1
935a0fd52683412,cat_1,,cat_1,,cat_0,cat_5,cat_2,cat_1,cat_2,1
935cda3a1281422,cat_4,,cat_1,cat_0,cat_2,cat_6,cat_3,cat_5,cat_0,1
935f4b28bca8cfb,cat_4,,cat_1,cat_3,cat_1,cat_1,cat_4,cat_5,cat_1,0
9366d600c475f16,cat_3,,cat_1,cat_5,cat_0,cat_1,cat_0,cat_4,cat_1,0
93691e36d2ae82e,cat_3,cat_1,cat_1,cat_2,cat_0,cat_6,cat_4,cat_3,cat_0,1
936db9e7165501b,cat_4,cat_2,cat_1,cat_1,cat_2,cat_5,cat_3,cat_0,cat_0,1
937d21c4c72169b,,cat_3,cat_1,cat_2,cat_2,cat_3,cat_3,cat_4,cat_1,1
938a6717a831e16,cat_1,cat_3,cat_0,cat_5,cat_0,cat_2,cat_0,cat_5,,0
938b08500f72b3e,cat_4,cat_1,cat_1,cat_0,cat_1,cat_6,cat_3,cat_4,cat_0,1
939b21b9e461278,cat_3,,cat_1,,cat_2,cat_7,cat_3,cat_4,cat_1,1
939c513d45c639c,cat_2,,cat_0,cat_3,cat_0,cat_2,cat_3,,cat_1,0
939e888867f75ea,cat_4,cat_3,cat_1,cat_3,cat_1,cat_5,cat_2,cat_4,cat_2,1
93a01b1e52141b7,cat_0,,cat_1,cat_4,cat_2,cat_7,cat_3,,cat_1,1
93a32255a5d6f02,cat_2,cat_1,cat_0,cat_3,cat_2,cat_3,cat_3,cat_1,cat_1,0
93a5bb7ee283dcd,cat_1,,cat_0,cat_1,cat_0,cat_7,cat_4,cat_4,cat_1,0
93a69ae2a019ca6,cat_1,,cat_1,cat_5,cat_0,cat_4,cat_3,cat_0,cat_0,1
93aafcc2aea3f0f,cat_5,cat_3,cat_1,,cat_1,cat_3,cat_3,cat_3,cat_1,1
93ac76a78e4ae1c,cat_2,cat_1,cat_1,cat_0,cat_0,cat_1,cat_4,cat_4,cat_0,1
93afd03e2e85a0c,cat_4,cat_1,cat_1,cat_1,cat_0,cat_2,cat_4,,cat_1,0
93b0a0374f3b350,cat_0,,cat_0,cat_2,cat_2,cat_6,cat_3,cat_5,cat_2,0
93b2d4eaab45c25,cat_3,cat_1,cat_0,cat_5,cat_0,cat_7,cat_2,cat_3,cat_1,1
93b3f504de30e03,cat_2,cat_1,cat_1,,cat_0,cat_7,cat_4,cat_1,cat_0,1
93bab907eff48f0,cat_2,cat_3,cat_1,,cat_1,cat_6,cat_2,cat_3,cat_0,0
93be32cb5722c93,cat_2,cat_1,cat_1,cat_0,cat_1,cat_4,cat_4,cat_0,cat_1,1
93c1c8be964499d,cat_1,cat_3,cat_1,,cat_0,cat_1,cat_3,cat_3,cat_0,0
93c2a27109862b2,cat_3,,cat_1,cat_5,cat_0,cat_3,cat_4,cat_4,cat_1,0
93c2e0ed0e881fc,cat_2,cat_3,cat_1,,cat_2,cat_0,cat_0,cat_2,cat_1,1
93c443cd698359d,,,cat_1,cat_0,cat_2,cat_2,cat_2,cat_1,cat_1,1
93d6e58d8f9f15c,cat_2,cat_1,cat_0,,cat_0,cat_0,cat_4,,cat_1,0
93e6fce88835594,,,cat_1,cat_0,cat_1,cat_0,cat_3,cat_1,cat_2,1
93f0400ee1063c5,cat_0,cat_1,cat_1,,cat_0,cat_7,cat_2,cat_2,cat_2,1
93f1c603cfe910e,cat_1,,cat_1,,cat_0,cat_1,cat_3,cat_4,cat_2,0
93f34a9e83e279e,cat_3,cat_2,cat_0,,cat_0,cat_0,cat_0,,cat_1,0
940a09ba4ac8dc9,cat_2,cat_1,cat_1,cat_5,cat_2,cat_2,cat_3,cat_2,,0
940ec7caab6f08c,cat_2,cat_1,cat_1,cat_1,cat_1,cat_2,cat_4,cat_2,cat_2,0
9421a61ac295a03,cat_2,cat_2,cat_0,cat_4,cat_0,cat_3,cat_2,cat_2,cat_1,0
94273f9e035586c,cat_4,,cat_1,cat_5,cat_1,cat_7,cat_3,cat_5,cat_1,1
942d4315b0c5764,cat_1,cat_0,cat_0,cat_1,cat_1,cat_4,cat_3,cat_5,cat_2,0
942d5689d7274a5,cat_1,cat_3,cat_1,cat_1,cat_2,cat_2,cat_3,cat_3,cat_2,0
9430391a08acac0,,cat_0,cat_1,cat_2,cat_0,cat_2,cat_3,cat_0,cat_2,0
943046b5dc15384,cat_4,cat_3,cat_1,cat_5,cat_2,cat_1,cat_2,cat_2,cat_1,0
9432feaaed0de6b,cat_1,,cat_1,cat_4,cat_1,cat_5,cat_3,cat_3,cat_2,0
943c0b2ee793a87,cat_2,,cat_1,,cat_2,cat_6,cat_3,cat_0,cat_1,1
9441117c2c5a743,cat_4,cat_3,cat_1,,cat_1,cat_2,cat_2,cat_5,cat_1,0
9443e1edfeabf19,,,cat_0,,cat_0,cat_6,cat_3,cat_3,cat_1,0
9446188916adfd4,cat_3,,cat_1,cat_4,cat_0,cat_2,cat_0,cat_3,cat_1,1
944c903eec2140e,cat_4,cat_3,cat_1,,cat_2,cat_2,cat_0,,cat_1,0
94506a12aa06472,,,cat_1,cat_1,cat_0,cat_1,cat_4,cat_1,cat_0,0
945df0415c29eea,cat_1,cat_2,cat_1,cat_0,cat_1,cat_4,cat_0,cat_2,cat_2,0
94626cd68a07ad8,cat_2,cat_1,cat_1,cat_1,cat_2,cat_4,cat_0,cat_0,cat_1,1
946355bdd58340e,cat_2,,cat_0,cat_4,cat_0,cat_0,cat_4,cat_3,,1
946cb96b74ab0fb,cat_2,,cat_1,,cat_2,cat_0,cat_0,cat_3,cat_1,0
9472c23846890d1,cat_2,cat_3,cat_1,cat_5,cat_0,cat_0,cat_0,cat_0,cat_1,0
947bd556e814ebc,,,cat_0,,cat_1,cat_6,cat_0,cat_0,cat_1,0
947eb4614d31908,cat_2,,cat_1,cat_1,cat_0,cat_4,cat_0,cat_3,,0
94823fa9edd53a0,,,cat_1,,cat_1,cat_7,cat_2,cat_3,cat_1,1
948eaeeefc8e286,cat_2,cat_2,cat_1,cat_2,cat_0,cat_6,cat_0,cat_4,cat_0,1
94906c497b404f2,cat_4,cat_2,cat_1,,cat_0,cat_6,cat_4,cat_0,cat_0,0
9498c434effe9e9,cat_2,cat_1,cat_1,cat_5,cat_2,cat_4,cat_2,cat_2,cat_1,1
949b156a46c6dec,cat_1,,cat_1,,cat_0,cat_1,cat_3,cat_4,cat_0,1
94a5f25f83cc31c,cat_2,,cat_1,,cat_0,cat_1,cat_2,cat_2,cat_1,1
94a67446930abc0,cat_1,,cat_1,cat_5,cat_1,cat_3,cat_3,cat_0,cat_1,0
94af515e6fdebe8,cat_2,cat_1,cat_1,cat_2,cat_2,cat_0,cat_3,,cat_1,1
94b09c3a1ae3fda,cat_3,,cat_1,cat_2,cat_1,cat_3,cat_3,cat_1,cat_2,0
94b478de56f4c7f,cat_2,,cat_0,cat_0,cat_0,cat_1,cat_3,cat_4,cat_1,1
94be8feb038b3b4,cat_4,,cat_1,,cat_0,cat_2,cat_0,cat_0,cat_1,1
94cf13acf9efed4,cat_2,cat_2,cat_0,cat_2,cat_1,cat_0,cat_0,cat_5,cat_1,1
94d7d1c76681103,cat_4,,cat_1,,cat_0,cat_4,cat_0,cat_0,cat_1,0
94dd07c1f7295c9,cat_1,,cat_1,cat_5,cat_1,cat_7,cat_3,cat_1,cat_1,1
94df952c8b5c5e1,cat_3,,cat_0,,cat_0,cat_0,cat_3,cat_5,cat_1,1
94e712da02aac51,cat_1,cat_0,cat_0,cat_0,cat_0,cat_7,cat_3,cat_0,cat_1,0
94ea44a6a90463d,cat_1,cat_1,cat_1,cat_1,cat_0,cat_3,cat_0,cat_5,,0
94f02d3c34f8741,cat_2,,cat_1,cat_0,cat_0,cat_3,cat_3,cat_5,cat_2,1
95000777b1ffa23,cat_2,cat_2,cat_0,cat_0,cat_0,cat_0,cat_2,cat_3,cat_1,1
950489b333fb768,cat_2,,cat_0,cat_5,cat_0,cat_0,cat_3,cat_0,cat_1,1
9509a0d6d68c64d,cat_1,,cat_1,cat_3,cat_0,cat_4,cat_3,cat_0,cat_2,0
95140717e6c5873,cat_1,cat_2,cat_0,cat_0,cat_0,cat_4,cat_2,cat_2,cat_1,0
95163baa423aecb,cat_1,,cat_1,cat_3,cat_0,cat_1,cat_2,cat_1,cat_2,0
9522cc97c5765a9,cat_2,,cat_1,,cat_1,cat_1,cat_3,cat_3,cat_0,1
95248868dd937bf,cat_2,,cat_0,cat_3,cat_2,cat_2,cat_4,cat_5,cat_1,0
952c4b1b2a51d49,cat_0,,cat_1,cat_3,cat_2,cat_2,cat_3,cat_2,cat_2,0
95358a04cfee24c,cat_3,cat_0,cat_1,,cat_2,cat_7,cat_4,cat_0,cat_0,0
9536c5a060d866e,cat_2,cat_1,cat_1,cat_0,cat_1,cat_2,cat_3,cat_5,,0
954280468066d68,cat_2,cat_2,cat_1,cat_4,cat_0,cat_0,cat_3,cat_0,cat_2,1
9551aa649c4ea6e,cat_3,cat_1,cat_1,,cat_0,cat_7,cat_2,,,1
95535823e0e707a,cat_2,cat_2,cat_0,,cat_2,cat_0,cat_3,cat_3,cat_2,1
9553dc198e1229b,cat_1,cat_3,cat_0,,cat_0,cat_3,cat_2,cat_3,cat_1,1
9558a57f1e2d199,cat_4,,cat_1,cat_3,cat_2,cat_7,cat_2,,cat_0,1
95624711119ef3d,cat_4,cat_1,cat_1,cat_0,cat_0,cat_3,cat_4,cat_0,cat_1,1
9565bfdfee72945,cat_3,cat_3,cat_1,cat_0,cat_0,cat_4,cat_4,cat_5,cat_1,1
9567a95d8135a62,cat_2,cat_2,cat_1,cat_5,cat_0,cat_0,cat_3,,cat_2,0
9569dd7d3d8acf3,cat_2,,cat_1,cat_5,cat_2,cat_4,cat_2,cat_3,cat_1,0
956b7854f183db7,cat_2,cat_1,cat_1,cat_0,cat_1,cat_0,cat_3,,cat_0,1
9576d2dd46e8286,cat_2,cat_0,cat_1,cat_0,cat_2,cat_0,cat_0,cat_3,,1
957cbb2edeeb459,cat_2,,cat_0,,cat_0,cat_0,cat_3,cat_5,cat_2,0
9581ab3d98fe278,cat_4,cat_1,cat_1,,cat_2,cat_3,cat_2,cat_1,,1
9581cfa75127e63,cat_1,,cat_1,cat_3,cat_0,cat_7,cat_0,cat_0,cat_0,0
95832c3a432854f,cat_2,cat_3,cat_1,cat_5,cat_2,cat_4,cat_3,cat_1,,0
958bcf743f085d7,cat_2,cat_2,cat_1,,cat_0,cat_3,cat_2,cat_2,cat_2,0
958ec7a182e31fd,cat_2,cat_1,cat_1,cat_5,cat_2,cat_1,cat_4,,cat_1,0
958f64e1b76c24a,cat_4,,cat_1,,cat_1,cat_0,cat_3,cat_4,,0
95902d5eec1a218,cat_2,,cat_1,,cat_0,cat_0,cat_2,cat_0,,0
9590dfdeeaf698d,cat_5,cat_0,cat_0,,cat_2,cat_7,cat_4,cat_3,cat_1,0
959a594345b0a82,cat_2,cat_1,cat_1,,cat_2,cat_0,cat_3,cat_0,,1
95a7c74eed60849,cat_1,cat_1,cat_1,,cat_0,cat_1,cat_3,cat_0,cat_0,0
95a82176750ac6b,cat_4,cat_2,cat_0,cat_3,cat_0,cat_2,cat_0,cat_0,,0
95b1c7e9b121da7,,cat_0,cat_0,cat_5,cat_0,cat_1,cat_2,cat_5,cat_1,0
95b5a2a9b643b5d,cat_4,cat_1,cat_1,,cat_2,cat_3,cat_3,cat_3,cat_1,0
95b9033143299f5,cat_2,cat_3,cat_0,cat_4,cat_2,cat_7,cat_0,cat_5,cat_1,1
95c066cec2011c1,cat_2,cat_3,cat_0,cat_4,cat_2,cat_7,cat_3,cat_5,cat_1,1
95cb12bb17fb401,cat_3,,cat_1,,cat_2,cat_0,cat_3,cat_1,cat_2,0
95d1723cab5af4d,cat_0,,cat_1,,cat_1,cat_2,cat_4,cat_2,cat_1,1
95d430a2db7b040,cat_2,cat_1,cat_1,,cat_1,cat_4,cat_2,cat_0,cat_0,1
95d83a6b3b5b2fa,cat_1,,cat_1,cat_0,cat_0,cat_3,cat_3,cat_2,cat_2,1
95d8fd09c89ef80,cat_3,cat_1,cat_1,,cat_2,cat_4,cat_3,cat_1,cat_0,1
95e4183b9fe81b5,cat_2,,cat_0,,cat_0,cat_4,cat_2,cat_0,,0
95e70c48f423ab0,cat_1,,cat_0,,cat_0,cat_5,cat_3,cat_2,cat_2,0
95fc9ff0981eea9,cat_2,,cat_1,cat_2,cat_2,cat_4,cat_3,,cat_1,1
95fff5ba0802b97,,cat_1,cat_1,cat_3,cat_1,cat_0,cat_0,cat_4,cat_1,0
96037e09124b24c,,cat_1,cat_1,cat_0,cat_2,cat_5,cat_2,cat_0,cat_2,1
96067269f32c441,cat_2,cat_1,cat_1,cat_1,cat_2,cat_4,cat_3,cat_4,cat_1,0
9606fcb54aac206,cat_4,,cat_1,,cat_2,cat_2,cat_0,cat_0,cat_0,0
9609c280de8d9c4,cat_1,cat_3,cat_1,,cat_0,cat_7,cat_2,cat_1,cat_1,1
960ff3054a96ff0,,,cat_1,cat_5,cat_0,cat_1,cat_0,cat_2,cat_2,0
9611ab1ed006b1e,cat_2,cat_1,cat_1,cat_0,cat_0,cat_3,cat_3,cat_5,cat_1,1
9614a41cbf0080b,cat_2,,cat_1,,cat_1,cat_4,cat_3,cat_5,cat_1,1
961744886a6f956,cat_2,cat_2,cat_1,cat_0,cat_0,cat_6,cat_3,,cat_0,1
96229c29183acf9,,,cat_1,cat_2,cat_1,cat_2,cat_3,cat_1,cat_2,0
96236230e95be4e,cat_3,cat_3,cat_1,cat_2,cat_1,cat_7,cat_3,,cat_2,1
962d61118269555,cat_4,,cat_1,cat_3,cat_2,cat_5,cat_3,cat_0,cat_1,0
963f4d1f2d71f0b,cat_1,,cat_1,,cat_0,cat_5,cat_4,cat_4,cat_0,0
964e2d009f5d78e,cat_0,,cat_1,cat_2,cat_0,cat_4,cat_2,cat_1,cat_1,1
9657ce6085180ec,cat_4,,cat_0,,cat_2,cat_7,cat_4,cat_5,cat_2,1
965cd8083887408,cat_1,cat_3,cat_0,cat_5,cat_0,cat_3,cat_3,cat_3,cat_1,0
965f79c93b00bb3,cat_2,,cat_1,cat_4,cat_0,cat_2,cat_3,cat_2,cat_2,1
9674d231578a981,cat_1,,cat_1,cat_5,cat_1,cat_4,cat_4,,cat_1,0
967796a44840e3b,cat_3,,cat_1,,cat_2,cat_3,cat_2,cat_3,cat_0,0
9679d260c9f3610,cat_0,cat_1,cat_1,cat_1,cat_1,cat_6,cat_4,cat_1,cat_0,1
9680c3ef314db79,cat_2,cat_1,cat_1,cat_5,cat_1,cat_4,cat_3,cat_5,cat_1,0
9687ef2cc25e115,cat_3,cat_2,cat_1,,cat_2,cat_2,cat_3,cat_1,cat_2,0
96883b442268807,cat_5,cat_3,cat_1,cat_2,cat_1,cat_2,cat_4,cat_5,cat_1,0
968f652fb4eaea2,,,cat_1,,cat_2,cat_1,cat_2,cat_0,cat_1,1
96a12941f1a7795,cat_2,cat_1,cat_1,,cat_0,cat_2,cat_2,cat_1,cat_0,1
96b277f3a408245,,cat_1,cat_1,cat_4,cat_0,cat_0,cat_2,cat_0,cat_0,1
96b50198c1e71f4,cat_4,cat_2,cat_1,cat_1,cat_2,cat_2,cat_0,cat_3,cat_1,0
96ba992fae9695d,cat_3,cat_1,cat_1,cat_2,cat_2,cat_7,cat_3,cat_3,cat_1,1
96c15e58067a1ff,cat_4,cat_2,cat_1,cat_4,cat_1,cat_0,cat_2,cat_4,cat_2,1
96d14a8a448827d,cat_2,cat_2,cat_1,,cat_1,cat_0,cat_4,cat_0,cat_1,1
96d6966403e0faa,cat_1,,cat_1,,cat_0,cat_3,cat_2,cat_0,cat_0,1
96d78aeb1f9009f,cat_4,,cat_1,cat_3,cat_2,cat_3,cat_3,,,0
96d80b16374610f,cat_3,,cat_0,cat_2,cat_2,cat_4,cat_3,,cat_1,1
96dd3832043eb90,cat_2,,cat_1,cat_0,cat_2,cat_2,cat_3,cat_5,cat_1,1
96e3d788b225167,,cat_3,cat_1,cat_3,cat_1,cat_4,cat_3,cat_1,cat_2,0
96f4db7e1705f86,cat_2,,cat_1,cat_5,cat_2,cat_5,cat_4,cat_5,cat_1,1
96fa1fd81e66aff,cat_1,,cat_1,cat_3,cat_0,cat_7,cat_4,cat_4,cat_2,0
970df5abd4d12a1,cat_4,,cat_0,cat_1,cat_1,cat_0,cat_4,,cat_1,0
9711ebb8128164e,cat_2,,cat_1,cat_2,cat_1,cat_5,cat_4,cat_4,cat_1,1
9712a15a5ab2659,cat_3,cat_1,cat_1,cat_4,cat_0,cat_6,cat_3,cat_0,cat_0,1
9712f51c4ea90fd,cat_1,,cat_0,,cat_0,cat_4,cat_3,cat_0,cat_1,0
971ffad285cf983,cat_2,cat_3,cat_1,,cat_0,cat_4,cat_3,cat_2,cat_1,0
97226219d253282,cat_2,,cat_1,cat_5,cat_1,cat_0,cat_3,cat_1,cat_2,1
972604ea42b6195,cat_2,,cat_1,,cat_1,cat_5,cat_3,,cat_1,1
97290b930c8ce9e,,cat_1,cat_0,cat_3,cat_1,cat_0,cat_3,cat_5,cat_1,0
97294f52506dcd6,cat_2,cat_1,cat_1,,cat_0,cat_7,cat_2,cat_1,cat_1,1
972ca40b15b2671,cat_3,cat_1,cat_1,cat_2,cat_2,cat_4,cat_4,cat_1,cat_1,0
97303264bcaa637,cat_1,cat_3,cat_1,,cat_0,cat_4,cat_2,cat_4,cat_2,1
973bebcbfe2214e,cat_3,,cat_1,cat_3,cat_1,cat_0,cat_4,cat_1,cat_1,0
973d65f00725864,cat_1,cat_1,cat_1,,cat_0,cat_5,cat_3,cat_2,cat_1,1
97423235f8a2c02,cat_4,cat_1,cat_1,,cat_2,cat_2,cat_0,cat_0,cat_0,0
9744733b3617bd8,cat_1,cat_2,cat_1,cat_2,cat_0,cat_3,cat_3,cat_3,cat_1,1
974ac45505be042,,cat_0,cat_0,,cat_0,cat_7,cat_2,cat_4,cat_1,1
974b1d86d0a27d5,cat_3,,cat_1,,cat_0,cat_3,cat_2,cat_1,cat_1,0
97578c2cbec20cc,cat_1,cat_0,cat_1,cat_1,cat_1,cat_4,cat_3,cat_0,,0
9761d394abe26b7,cat_3,,cat_1,cat_0,cat_2,cat_2,cat_3,,cat_1,1
976354fd85e775e,cat_4,cat_2,cat_0,cat_2,cat_0,cat_2,cat_4,cat_5,,0
9769fdaa303b97c,cat_3,cat_3,cat_1,,cat_0,cat_3,cat_3,cat_4,cat_1,1
977644ec4f4acfd,cat_2,,cat_0,cat_3,cat_1,cat_0,cat_3,cat_5,cat_1,0
9779328affb5e63,cat_2,cat_3,cat_1,,cat_0,cat_3,cat_0,cat_0,cat_1,0
977ac377a2ebd44,cat_5,cat_3,cat_0,cat_1,cat_1,cat_2,cat_4,,cat_1,0
978c308afc2df03,cat_1,cat_3,cat_0,cat_2,cat_1,cat_5,cat_3,cat_3,cat_1,0
979a241a7536b61,cat_4,cat_0,cat_1,cat_1,cat_0,cat_3,cat_3,cat_5,cat_1,1
97a3efe14c57ea5,cat_1,,cat_1,,cat_0,cat_5,cat_2,cat_2,cat_2,0
97a85d1aeea6213,cat_1,cat_1,cat_1,cat_0,cat_0,cat_5,cat_2,,cat_0,1
97bb1841b73a750,cat_1,,cat_1,,cat_0,cat_5,cat_2,cat_0,cat_1,1
97c2c72e77dd405,cat_2,,cat_0,cat_5,cat_0,cat_0,cat_3,cat_1,cat_1,1
97c71ea84c88248,cat_3,,cat_1,,cat_2,cat_2,cat_3,cat_4,cat_0,0
97cae7ea268a920,cat_2,cat_3,cat_1,cat_5,cat_1,cat_7,cat_3,cat_1,cat_1,1
97dd3fd7b1a5640,cat_2,cat_1,cat_1,cat_1,cat_0,cat_6,cat_3,cat_0,cat_1,0
97ddd345d15c65c,,,cat_1,cat_0,cat_2,cat_0,cat_3,cat_1,cat_1,1
97e0d7e3157ad3e,cat_1,,cat_1,cat_0,cat_0,cat_4,cat_3,cat_0,cat_1,1
97e732ab918e12c,cat_4,,cat_1,cat_0,cat_2,cat_7,cat_2,cat_3,cat_1,1
97eaf71332a2c8a,cat_2,,cat_1,cat_4,cat_0,cat_6,cat_3,cat_0,,1
97f80b71779c23e,cat_2,cat_1,cat_1,,cat_1,cat_0,cat_3,cat_5,cat_1,1
980602c78c8904d,cat_2,,cat_1,,cat_2,cat_0,cat_4,cat_5,cat_1,1
